Toi,Label,Orbital_period,Transit_duration,Transit_depth,Planet_radius,Planet_equilibrium_temperature,Magnitude,Stellar_temperature,Stellar_radius
411.02,1,4.040413,3.5274466,143.394396,1.5473747,1255.705054,7.757,6101,1.11672
4127.01,1,56.4043748,4.069,9060,12.5447,272,11.0383,6433,1.25
4137.01,1,3.8016217,3.223,8310,13.6371,1418,10.8557,6244,1.47
4138.01,1,3.660032,4.7853014,7749.720327,17.5565568,1662.310977,11.2633,5988,1.88626
4145.01,1,4.0664446,1.712,19740,12.1827,856,11.5241,5421,0.86
4153.01,1,4.6174254,4.5173138,9412.560054,16.6632337,1504.859837,11.1477,6411,1.67219
4155.01,1,3.3207642,2.487,940,3.02356,1371,11.2473,6142,0.95
4184.01,1,4.9019938,1.3243804,10774.95121,2.5554145,382.3996541,14.2612,3147,0.240807
4201.01,1,3.5809733,2.18,36850,12.0428,702,13.5011,3790,0.61
421.01,1,16.067522,2.6182382,2929.650147,4.7909617,625.1939631,9.2711,5718,0.860124
421.02,1,5.1976858,1.8810737,437.4376044,1.9257346,910.7399798,9.2711,5718,0.860124
4270.01,1,3.4671474,2.405,4770,11.6401,1239,12.5695,5886,1.58
4306.01,1,2.7299049,0.8257288,7427.724966,1.3513606,362.1910146,14.2683,2887,0.155498
4308.01,1,9.1512776,2.616,1074,2.45142,759,10.339,5015,0.79
431.01,1,12.4610086,3.3195777,2078.142598,3.2809492,588.5612549,8.1705,4891,0.726632
431.02,1,0.4900589,1.0123328,291.0399722,1.4741529,1730.719269,8.1705,4891,0.726632
4320.01,1,25.1290153,4.271,465,1.93226,627,8.6022,5871,1.04
4329.01,1,2.9224661,5.5560255,5724.017673,20.8842189,2027.115654,11.8832,5520,2.7442901
4336.01,1,16.3363665,1.9933922,3884.678538,2.0492403,290.9398052,11.0196,3365,0.326568
4342.01,1,5.538329,2.2263888,1407.111865,2.2721409,585.0169701,11.0318,3883,0.598175
4342.02,1,10.6886084,2.6672245,1501.172634,2.4642245,469.8807571,11.0318,3883,0.598175
4377.01,1,4.3780194,8.4203321,1604.382513,14.3632742,1162.076403,10.7934,4913,3.41348
4379.01,1,3.2535266,5.1881112,6160.5328,16.5212632,1869.379063,11.8994,6368,2.06072
4399.01,1,7.7121208,2.4343481,728.4849109,3.004038,981.4576128,7.7582,5985.4,1.08958
4406.01,1,30.083503,3.9858103,5439.210828,12.1275255,703.8608065,10.5663,5906.5,1.41293
442.01,1,4.0520368,1.5605128,5512.403319,4.9523134,635.4908204,10.7329,3779,0.607751
4438.01,1,7.4463034,2.0033138,4045.724179,2.4048644,392.8439471,11.2695,3353,0.375859
444.01,1,17.9635083,4.4297958,1266.94519,3.2970197,561.3646044,9.0567,5229,0.794471
4443.01,1,1.8498567,2.518276,195.4102498,1.7193265,1499.304894,7.9147,5834,1.0173301
4462.01,1,4.9133022,5.159,2040,9.33912,1566,10.445,5918,2.06
4463.01,1,2.88069,1.784,10380,22.4297,1421,10.4673,5541,1.09
4465.01,1,,12.002,13520,11.62,941,9.85277,5557,0.99
4479.01,1,1.1589013,1.1688702,3470.67593,2.6829722,781.5723494,12.9374,3449,0.427389
448.01,1,0.8820624,0.5759672,11755.45093,8.3888941,1428.252576,13.1686,4669,0.782888
4481.01,1,0.9263237,0.81,952,1.67823,1162,8.72762,3573,0.43
4491.01,1,5.006622,1.66,1290,2.22447,731,10.4382,4006,0.6
4495.01,1,5.1830043,2.783,670,3.63045,1202,9.00568,6156,1.34
4504.01,1,82.9294114,7.4967507,13067.73323,11.4756331,182.8021957,12.5542,5271,0.960919
4504.02,1,2.4261538,2.1344641,754.8303067,2.6600255,1234.029846,12.5542,5271,0.960919
4507.01,1,104.6162557,9.3317949,6111.46334,15.8235575,562.0116791,10.2301,6115.26,1.97585
451.01,1,16.364873,4.0478302,2075.094412,3.9248322,634.2219521,10.2666,5481,0.856226
451.02,1,1.8586624,2.0525797,497.6683497,1.9323657,1309.620035,10.2666,5481,0.856226
451.03,1,9.1910792,3.055677,940.8500219,2.7251006,768.6995876,10.2666,5481,0.856226
4515.01,1,15.2664658,2.6673792,16186.17295,12.2663968,650.4312952,11.302,5420.82,0.874078
4524.01,1,0.9260632,1.035,221,1.67736,1576,8.1359,5640,1.11
4527.01,1,0.3994445,0.8028796,330.8173737,0.9086617,1247.025019,9.16764,3702,0.485948
455.01,1,5.358776,1.3697764,2708.439372,1.4454154,403.7401541,8.84294,3562,0.275953
4551.01,1,9.956296,10.474,1024,8.32411,1655,9.02765,4956,3.38
4559.01,1,3.9649053,1.6788114,1160.562614,1.4999935,522.5103737,10.9139,3476,0.426767
4562.01,1,225.1037885,4.0237136,10850.13494,13.2081506,341.1480504,11.5326,5965.99,1.25231
4582.01,1,31.0343214,12.0587354,1572.189109,10.1577688,614.6639792,10.5481,5234,2.56935
4599.01,1,2.7694936,1.031,712,1.27326,602,7.89863,3807,0.47
4599.02,1,5.7060868,0.863,821,1.89602,593,7.89863,3807,0.47
4600.01,1,82.6901439,7.5240298,6529.576513,6.8236925,344.1684282,11.8787,5073,0.831915
4600.02,1,482.8191,10.8504687,6928.144617,6.9087752,672.6687765,11.8787,5073,0.831915
4602.01,1,3.9813082,3.1,464,2.36323,1561,7.7746,6011.9,1.16
4603.01,1,7.2455997,2.734,1106,14.2395,1637,8.6554,6169.1,2.68
461.01,1,10.9245478,1.8716477,653.537141,1.9015018,621.4224577,8.8723,4884,0.74413
4633.01,1,271.938639,11.1292466,483.1688883,3.5295923,268.5690786,8.3498,5490.04,1.5819
4638.01,1,10.2829583,3.5348916,865.1246457,2.7186716,779.8300521,10.7434,5700,0.894563
4641.01,1,22.0933922,5.4095076,2633.600911,9.7603293,950.1073168,7.1323,6798.4,1.75449
4666.01,1,2.9093856,2.075,45160,12.8688,729,13.3272,3666,0.59
469.01,1,13.6308024,4.3426564,1179.103334,3.5493962,710.3089208,8.7615,6114,1.00528
470.01,1,12.1914558,3.3188127,2625.057074,4.6131319,659.6756823,10.6995,5418,0.840971
4737.01,1,9.3202467,4.963,2200,7.8768,1108,11.992,5916,1.67
4759.01,1,9.6578504,5.943,2300,9.98401,1117,12.2627,5557,2.09
4791.01,1,4.2809767,3.145,7520,13.0113,1279,10.8961,5964,1.49
480.01,1,6.8659582,3.455761,334.0145589,2.8144915,1224.615786,6.7799,6212.63,1.5000401
481.01,1,10.3311664,5.626,4577,11.9428,1111,9.3935,5760,1.73
486.01,1,1.7447002,1.066,162.6662766,0.5763782,896,9.36854,3445,0.426676
4860.01,1,1.5229985,1.196,58060,8.99483,687,13.7726,3237,0.35
4862.01,1,,5.513,10056,9.93012,1010,11.6707,5427.9,0.91
488.01,1,1.1979996,0.9682003,1150.31773,1.2107339,704.6326883,11.1972,3332,0.354529
4914.01,1,10.5988743,1.638,12920,12.6054,574,11.6629,5809.9,1.04
4940.01,1,25.8663869,4.0838781,2612.882741,6.7555369,643.2496503,11.8153,5418.7,1.17513
4987.01,1,4.2889696,2.517,5850,20.7112,1404,10.6311,6736.9,2.61
4994.01,1,21.4921464,4.199,5960,9.09747,608,11.9545,5520,1.11
500.01,1,0.5481573,0.9424668,226.8573536,1.3591774,1577.391183,9.4022,4590,0.751825
5005.01,1,6.3084728,2.871,3690,6.00429,1012,11.13,5840,0.97
5007.01,1,2.5432595,1.12,21300,10.6224,615,13.6366,3757,0.66
5027.01,1,10.2436729,2.999,9410,11.2818,1035,10.9097,5845.9,0.96
503.01,1,3.6773543,1.441,3949,11.426,1475,9.19813,7887,1.68
5076.01,1,23.4428912,4.392,1623,3.02618,527,9.9909,4794.4,0.85
5082.01,1,4.2403543,2.353,842,2.64301,1113,7.6253,5670,0.93
509.01,1,9.0588209,3.342,875,2.67607,864,7.9259,5560.26,0.96
509.02,1,21.4003129,5.3847459,960.7539877,3.0010426,621.592122,7.9259,5560.26,0.962324
5108.01,1,6.7535728,2.173,1740,6.28796,927,9.18458,5880,1.32
5110.01,1,30.1584857,3.852,2293,11.2128,549,10.2592,6083,2.38
512.01,1,7.1887332,2.9505752,285.257999,1.5254582,830.5601795,8.9767,5581,0.882675
5126.01,1,5.4589863,3.39,1230,4.40571,1247,9.56225,6223,1.24
5126.02,1,17.9051919,4.555,771,3.00633,824,9.56225,6223,1.24
515.01,1,3.1148931,2.3721346,25980.70109,12.1120086,956.8339703,13.7988,4973,0.74956
5152.01,1,54.3212423,4.024,3708,11.6348,449,10.6509,6207,1.82
5153.01,1,20.9108406,4.478,5936,11.3547,739,11.215,6408,1.38
5174.01,1,12.2193392,4.8876935,1670.131063,4.8045458,808.3726382,10.6309,5643.77,1.09457
519.01,1,1.2652338,1.2121003,110215.6795,11.9244053,691.3390016,14.4347,3225,0.355309
5205.01,1,1.6306523,1.202,68050,11.1125,653,13.6136,3262,0.4
521.01,1,1.5428486,1.1958898,2154.485578,1.9653032,709.8873414,12.4029,3439,0.420028
5218.01,1,4.2914879,2.3462656,19180.72338,9.3875781,675.4063492,14.5179,3937,0.675707
5232.01,1,4.0966887,4.557,5620,12.9734,1637,11.7791,6212,1.74
5238.01,1,4.8721904,2.584,2180,4.89644,1042,11.637,5430.5,1.02
5240.01,1,4.1793301,5.161,4900,16.1603,2040,11.6917,7349,2.31
5293.01,1,2.9304371,1.73,50830,11.8933,662,13.9766,3692,0.5
530.01,1,6.3875739,2.5660579,23994.29604,8.6121163,495.6126203,13.5287,3688,0.544769
5301.01,1,5.8588751,3.581,2690,12.1366,1268,11.1893,6418,2.31
5319.01,1,4.0785273,1.561,4530,3.74681,695,12.0828,3580,0.48
532.01,1,2.32664,1.6497284,7844.78312,5.5911206,779.1471354,12.6785,3946,0.623609
5344.01,1,3.7927572,1.47,24440,9.66312,536,13.2239,3575,0.58
5349.01,1,3.3176675,1.796,25010,9.42671,650,13.8117,3640,0.59
5388.01,1,2.594675,0.313,1070,1.89426,375,10.5737,3495,0.31
5398.01,1,10.590923,4.105,10290,11.1189,919,9.58055,6017.1,1.05
5398.02,1,4.7728997,2.906,920,3.30213,1222,9.58055,6017.1,1.05
540.01,1,1.2391534,0.4887749,2318.659441,0.9654706,550.2321395,11.5045,3042,0.197117
544.01,1,1.5483542,1.2030925,926.4111032,2.1601741,1004.06252,9.6504,4665,0.663414
5467.01,1,2.6570006,2.125,4050,10.4864,1427,11.8423,6328.7,1.63
552.01,1,2.788654,1.8900186,26339.9058,9.665126,684.7208601,13.8231,3654,0.587106
554.01,1,7.0491608,3.5024531,300.5227138,2.8464941,1199.741799,6.4386,6337.87,1.42717
554.02,1,3.0440441,1.3542885,82.7350431,1.3337425,1587.266867,6.4386,6337.87,1.42717
5542.01,1,75.1247037,8.599,11171,13.8062,462,11.8452,5392.9,1.27
555.01,1,1.9416366,1.9321358,32945.13478,11.7569044,857.3252177,14.857,3837,0.633668
5557.01,1,4.0179805,1.1195616,2808.911842,1.1017624,374.4058708,12.4289,3166,0.194357
5573.01,1,8.7960328,2.48,23090,9.14959,475,13.6281,3695,0.59
558.01,1,14.5728985,2.5623497,4464.435989,13.5300683,1012.993143,10.9923,6025.8,1.76095
559.01,1,6.9839072,5.076,10050,12.2398,1249,10.5704,5972,1.21
560.01,1,6.3980642,2.004,1656,2.62025,671,8.5925,4695,0.63
560.02,1,18.8792871,3.262,1199,1.99787,502,8.5925,4695,0.63
561.01,1,10.778833,3.416,1130,2.6584,791,9.5273,5391,0.84
561.02,1,0.4465713,1.077,294,1.48867,2262,9.5273,5391,0.84
561.03,1,25.7122157,5.9710228,1151.454738,2.8781392,331.7873984,9.5273,5391,0.840576
561.04,1,,6.6489216,914.6281731,3.1858058,156.6701468,9.5273,5391,0.840576
5616.01,1,2.0034478,1.285,24660,10.9523,769,14.6877,3927,0.65
562.01,1,3.9306027,1.196,1048,1.26995,561,8.74094,3505,0.36
5634.01,1,2.2054776,1.633,28280,9.6722,788,14.9839,3770,0.53
564.01,1,1.6511456,0.9495247,3205.567144,7.7514065,1574.490449,10.6701,5752,1.12196
5678.01,1,119.3355264,6.863,2400,5.11487,389,10.6691,5516,0.94
5680.01,1,3.3575477,1.788,26240,12.6518,883,12.9463,5013,0.75
5688.01,1,2.9479689,1.584,24090,9.41494,639,14.2085,3588,0.58
569.01,1,6.5562078,2.314,2970,8.40415,879,9.4727,6845,1.47
5704.01,1,3.7711066,2.3375061,1647.673031,3.3409641,852.9098252,10.6147,4590,0.757521
5713.01,1,10.4419896,1.714349,3992.437264,1.8605473,317.8151042,12.7022,3271,0.292425
5720.01,1,1.4344602,0.9348877,1028.218785,1.393219,691.2885073,11.6196,3421,0.37103
5726.01,1,5.4911302,1.9062098,448.451647,2.430675,1093.034562,9.16067,5874,1.10649
5747.01,1,0.5734766,0.9004508,818.3903403,1.4969531,988.2507357,10.7818,3466,0.420908
576.01,1,5.4435354,3.5,3219,7.30242,1248,8.86849,6313,1.25
5786.01,1,12.7791964,5.242,3008,6.85813,1225,9.77301,6280,1.33
5789.01,1,12.9256051,1.691,790,2.53704,478,6.5715,5132,0.88
5795.01,1,6.1406882,3.3861325,2627.619819,5.4273017,1004.561242,10.1872,5708,1.05042
5799.01,1,4.1645448,1.5725422,2612.239748,1.9881393,487.3029274,11.1798,3521,0.343358
5800.01,1,2.6282606,1.2408211,731.2082684,2.8331017,1037.819798,8.6133,4821,0.817034
5803.01,1,5.3829728,1.382,1078,3.5038,816,9.937,5134,0.76
5817.01,1,15.6146058,5.8168055,467.1437307,3.0272584,855.9604214,8.0581,5809,1.3820699
5882.01,1,7.1487697,6.864,1900,14.1861,2317,10.6338,5706,2.35
5916.01,1,2.3682389,1.866,48700,10.9197,735,14.5249,3504,0.49
6000.01,1,0.4489589,0.7637477,674.8277016,1.015263,1022.913907,13.1638,3419,0.377509
6002.01,1,10.9048392,1.5530648,4030.776099,1.5489482,296.3966212,12.6396,3272,0.242121
6008.01,1,0.8573727,0.5478598,2045.709122,1.2465478,649.3272227,12.2936,3098,0.235048
6016.01,1,4.0236805,3.71,8925,14.9702,1382,11.3864,5807,1.57
6029.01,1,5.7998626,5.684,2387,11.022,1484,11.6593,5852,2.55
603.01,1,16.1798603,6.495,2249,7.89958,942,9.74179,5900.8,1.63
6034.01,1,2.5761796,1.5879379,49904.25287,12.1450869,661.8718403,13.2297,3628,0.497905
6038.01,1,5.826731,4.571,1068,4.71778,1617,9.3229,6305,1.62
6054.01,1,7.4903271,5.800713,225.5988767,2.5277726,1221.826896,7.4961,6111.67,1.61211
6054.02,1,12.5759948,6.529918,284.6855263,2.7981797,1028.006416,7.4961,6111.67,1.61211
6086.01,1,1.3888584,0.8267002,1372.513683,0.9650619,604.3465776,12.4106,3300,0.256456
6101.01,1,1.3328252,2.0496174,19240.17667,15.3206915,1689.337426,10.8042,5595.4,1.0670201
6109.01,1,8.5386633,2.337,1730,4.04578,786,10.3622,5416.1,0.95
6109.02,1,5.6952223,1.107,1470,3.92346,700,10.3622,5416.1,0.95
6130.01,1,2.3927114,1.806,13405,14.5439,1351,10.5581,5967,1.17
615.01,1,4.6616079,4.007,11972,19.1536,1682,10.3015,7437,1.7
6158.01,1,3.0444485,0.916,30036,9.04276,453,14.5372,3413,0.47
6170.01,1,2.709631,3.282,10819,14.9972,1582,12.1088,5838,1.47
620.01,1,5.0988038,1.0252822,2925.822243,3.0503381,538.1908458,10.2139,3633,0.547453
622.01,1,6.4025295,3.9233956,3814.950895,9.3002413,1274.226362,8.5615,7056,1.4072
6223.01,1,3.8553342,1.895,6624,4.94518,708,12.6758,3909,0.6
624.01,1,2.7443216,3.42,10071,20.1852,2388,9.3371,8730,1.97
625.01,1,4.786958,4.936,8390,18.0112,1933,9.6129,7668.6,1.91
6251.01,1,12.7614706,1.0497761,1215.24958,0.9705763,299.5067987,10.1769,3376,0.269427
6255.01,1,0.2381823,0.4763536,493.9763957,0.9617386,1256.456716,10.4458,3423,0.369077
626.01,1,4.4010465,4.757,6903,19.7441,2177,9.50712,8489,2.32
6275.01,1,6.2462252,4.2508361,13270.52927,13.4614756,1094.465634,11.6337,6132,1.1417201
6276.01,1,6.2031608,1.5987379,210.8404349,1.0214599,664.0808611,6.7213,4633.87,0.630715
6276.02,1,4.466068,1.6847832,210.7032691,0.9794583,740.9408412,6.7213,4633.87,0.630715
628.01,1,3.4076,3.69,7500,12.1343,1586,9.65646,6174,1.38
629.01,1,8.7179665,6.143,2420,12.3121,1937,8.69437,9165,2.38
6324.01,1,0.2792211,0.409,779,1.05678,1143,10.97,3358,0.3
6383.01,1,1.7904917,1.223,47315,11.4109,660,14.4506,3425,0.46
640.01,1,5.0037758,3.439,7390,19.7788,1622,10.0367,6442,2.09
6442.01,1,2.8279716,2.237,14846,18.5153,1611,11.1007,6707,1.48
6448.01,1,14.8442674,2.748,7245,7.05099,641,12.3239,5920,0.96
6508.01,1,18.9926881,1.506,223710,10.231,179,14.3088,3003,0.21
652.01,1,3.9846589,2.146,445,2.12827,1405,7.3635,5903,1.03
654.01,1,1.5275639,1.3727055,2892.422794,2.6103318,707.9554489,12.2255,3433,0.427953
657.01,1,4.5696698,3.9536171,9861.079392,13.0582928,1270.680778,12.4399,6122,1.28306
6628.01,1,18.184189,3.696,9343,9.90639,589,12.0836,5265,1.09
663.01,1,2.5989031,1.6635706,1953.261547,2.4312854,672.9286739,11.7602,3719,0.512361
663.02,1,4.6955986,2.1638721,1969.101717,2.6626375,552.5039779,11.7602,3719,0.512361
663.03,1,7.1024749,2.7542652,1317.715762,1.9895244,481.3147406,11.7602,3719,0.512361
6651.01,1,5.0569708,3.401,795,5.09264,1227,9.60892,5818.9,1.8
6669.01,1,731.9966539,2.892543,16102.96899,10.6774533,451.7617145,12.0742,4722,0.756773
669.01,1,3.9451359,2.424,841,2.51666,1146,10.1755,5581.9,0.99
6697.01,1,,14.6473924,2626.770489,8.1052869,949.6742375,7.7897,6613,1.4927
672.01,1,3.6335834,1.8069693,8668.442049,5.1614854,613.4754434,11.6739,3765,0.544068
674.01,1,1.9771658,1.1104153,13877.30597,5.2706003,644.2865637,11.8764,3467,0.421944
677.01,1,11.2365977,2.292,9414,13.0203,690,9.271401,6446,1.29
682.01,1,6.8392388,4.176,1213,3.74186,1090,9.2231,5085,1.08
6883.01,1,,3.9569972,1196.05978,3.8324012,823.3757159,8.9797,5657,1.09993
6894.01,1,3.3706303,1.5183944,166589.9107,9.3830336,409.0887836,14.9046,3133,0.222121
696.01,1,0.8602406,0.5124345,719.5357708,0.9718795,830.4405814,10.4276,3450,0.33819
696.02,1,3.6942604,1.1278521,832.8225921,1.0428407,510.9040793,10.4276,3450,0.33819
696.03,1,4.9652069,0.9361524,633.0580849,0.8566925,462.9521337,10.4276,3450,0.33819
6963.01,1,8.8349261,6.2442811,6132.255344,9.0595904,647.0263001,12.8131,3303,1.1499799
6982.01,1,59.8473992,4.3696664,11392.75077,11.7556773,211.0447631,11.3281,5765.3,1.09215
700.01,1,16.051106,1.3968229,2768.521242,2.5869212,327.7656616,10.9102,3482,0.419457
700.02,1,37.4236838,3.3650101,737.5519387,1.3296571,247.1816698,10.9102,3482,0.419457
700.03,1,9.977273,2.2583631,459.8525479,0.9617288,384.055942,10.9102,3482,0.419457
700.04,1,27.8096898,2.9558823,406.8232517,0.9491858,272.8976058,10.9102,3482,0.419457
7019.01,1,48.2590904,6.299,6743,7.87933,534,12.7199,5936,0.85
704.01,1,3.8143009,1.3793952,457.7909152,1.1147163,577.9658451,10.1428,3625,0.504068
7041.01,1,9.6994666,15.7960068,512.9617961,9.5295926,882.3689413,10.264,4696,4.2105899
712.01,1,9.531366,1.673,916,2.24794,584,9.9059,4504,0.72
712.02,1,51.6991421,4.371,1339,2.45531,357,9.9059,4504,0.72
712.04,1,84.83869,5.194,1020,2.03857,292,9.9059,4504,0.72
7149.01,1,2.6520679,1.53,126188,11.2606,555,14.8294,3247,0.34
715.01,1,19.2879579,2.1841643,4773.550883,1.7145308,235.0427129,13.5308,3075,0.229824
7166.01,1,12.9228111,1.5980207,8723.256446,2.1004549,264.5773396,13.123,3166,0.223377
7250.01,1,8.9653531,1.893,7094,9.63776,707,12.2685,5977,1.15
730.01,1,3.0876297,2.2386246,40411.81425,13.9011294,798.0423026,14.9181,4105,0.69386
731.01,1,0.3219233,0.199,204,2.66076,1296,8.031941,3518,0.46
732.01,1,0.7683904,1.0241242,903.9933214,1.1406447,830.8904817,10.5848,3329,0.374139
732.02,1,12.2534308,1.369949,3729.634709,2.2967944,330.1048127,10.5848,3329,0.374139
733.01,1,4.8847937,2.51,478,1.94753,1076,8.8411,5969,0.94
736.01,1,4.9899176,1.3819654,18931.41058,2.9858436,312.0570889,13.5571,2940,0.17143
736.02,1,0.9479945,0.564663,4200.52889,1.1926392,542.829237,13.5571,2940,0.17143
737.01,1,1.7318529,1.6919639,36359.43017,12.0299493,778.1172307,14.7599,3394,0.615219
741.01,1,7.5768334,2.073,289,0.867887,629,7.66874,3766,0.53
7510.01,1,11.5317273,4.8139956,3881.313889,11.6585655,1783.685616,11.2937,5586,1.079
7510.02,1,22.5709991,5.2019019,5726.020996,9.2509241,863.553947,11.2937,5586,1.079
7510.03,1,48.8621728,4.974589,4220.566289,6.3198545,593.784626,11.2937,5586,1.079
755.01,1,2.5404679,2.154,572,2.15331,1391,9.4628,6003,0.99
756.01,1,1.2392569,1.0860452,2917.371457,3.1811214,827.9518032,12.5554,3614,0.507628
757.01,1,17.4682298,3.491,926,2.17884,618,9.0498,5499,0.76
762.01,1,3.4716808,1.3816978,30624.64346,8.027234,517.8926558,13.6615,3399,0.426785
763.01,1,5.6057748,3.0213897,701.1882316,2.4097088,937.9808032,9.5275,5767,0.906761
763.02,1,12.2772444,3.8398889,869.4629182,2.8635085,722.2799042,9.5275,5767,0.906761
771.01,1,2.3260077,0.9960868,3279.789132,1.3960869,501.0620836,12.0874,3231,0.241857
776.01,1,15.6653322,2.9937799,1317.653048,2.0999942,383.2694675,9.73597,3806,0.533024
776.02,1,8.2466133,2.4120909,1071.206785,1.7687315,474.6704725,9.73597,3806,0.533024
778.01,1,4.6336155,3.557,7660,15.2453,1450,8.69009,6780,1.68
782.01,1,8.0239811,1.7082731,4010.05776,2.5926653,388.6156751,12.2875,3331,0.406516
784.01,1,2.7970316,2.185,481,1.84303,1256,8.7537,5849,0.9
813.01,1,83.8962434,13.0330846,1217.672325,7.2168832,594.8141775,9.8467,5823.7,2.04354
815.01,1,11.1972769,3.061,1301,2.62397,672,9.36,4953.9,0.76
815.02,1,734.4987702,2.529,1004,2.1838,483,9.36,4953.9,0.76
822.02,1,1.0115336,1.6201453,640.6892788,2.3332033,1385.848223,11.1116,4775,0.789877
824.01,1,1.3929721,1.0799517,1576.077612,2.9539057,1148.714894,10.0732,4452,0.729635
833.01,1,1.041889,1.2737667,465.3854112,1.389031,1033.922774,10.1461,3965,0.603336
836.01,1,8.5954792,2.47,1140,2.64032,704,8.6486,4476,0.69
836.02,1,3.8167262,1.602,580,1.69257,763.9863872,8.6486,4476,0.69
837.01,1,8.3249172,1.406,4535,7.0011,704,9.9322,6513,1.01
849.01,1,0.76566,1.452,1410,3.54139,1932,11.5485,5311,0.92
858.01,1,3.2797206,3.5795839,11148.4202,14.0606451,1402.264931,10.6444,5857,1.29747
871.01,1,14.362738,3.2043798,541.9770506,1.6866314,565.3112203,9.7607,4939,0.732189
880.02,1,2.5735943,2.4810064,739.6008283,2.7779229,1063.098093,9.2563,4935,0.816999
892.01,1,10.6265837,5.415,7530,12.0335,1361,10.9739,7723,1.35
904.01,1,10.8772748,2.6829533,1827.218938,2.309613,433.1214112,10.846,3992,0.532439
904.02,1,83.9993991,4.9317658,1856.591277,2.3408341,219.1245115,10.846,3992,0.532439
905.01,1,3.7395716,2.0436597,15256.90235,13.9317353,1105.757854,10.5721,5565,1.00018
907.01,1,4.5849129,5.2493974,2101.068279,9.6158851,1644.790742,9.9444,6272,2.0597899
908.01,1,3.1837789,2.3252968,850.2084133,3.1080163,1217.647952,10.6513,5500,1.0523601
910.01,1,2.0291067,0.7339561,954.52078,1.0407954,552.8113049,10.1508,3194,0.287497
912.01,1,4.678059,1.8117452,2029.239148,2.2524868,495.2259613,10.4904,3566,0.426465
913.01,1,11.099348,3.2464373,1159.389202,2.4827074,621.420415,9.6181,4948,0.732535
942.01,1,4.32765,3.181,1480,3.52025,1120,11.0462,4945,0.91
954.01,1,3.68497,4.536,2070,9.05543,1659,9.77919,5756,1.93
969.01,1,1.8237371,1.347,1890,3.64998,1002,10.5424,4249.1,0.82
101.01,1,1.4303699,1.6165994,18960.71229,13.1874503,1525.904809,12.4069,5600,0.890774
102.01,1,4.4119378,3.65,15062,15.4706,1408,9.7109,6280,1.21
103.01,1,3.547854,3.494333,10424.3718,14.581841,1504.858953,11.5232,6351,1.4
104.01,1,4.0872956,5.586113,3572.17125,13.6237732,1755.076738,9.8638,6036,2.2186699
1049.01,1,2.1805277,2.969175,16340.13532,16.808853,1654.404068,11.0657,6599,1.2714601
105.01,1,2.1846669,2.86528,11708.02285,13.7028527,1549.44098,9.4995,5630,1.23824
1050.01,1,3.7354838,4.142,17030,21.2315,1670,11.0261,6650,1.57
106.01,1,2.8493825,3.567,8049,16.3869,1864,10.3157,6900,1.77
1065.01,1,2.160344,1.828854,19357.99299,22.503541,,13.2851,5780,1.2
1066.01,1,4.606184,3.121643,13793.03487,12.962219,,11.9707,5670,1.07
1067.01,1,3.1316735,2.4579197,14915.69437,9.4995191,890.5622134,13.1686,4351,0.76701
1068.01,1,3.180362,2.111521,21192.46332,13.446487,,13.2887,5498,0.92
1069.01,1,2.9776446,2.962,13022,14.4339,1461,10.4293,5703,1.22
107.01,1,3.9502008,4.444,13914,20.5357,1570,9.6433,6153,1.71
1071.01,1,3.5544026,2.0550535,10164.87534,13.200677,1214.987644,11.5803,5639,1.11499
1076.01,1,2.5495611,2.6173308,14921.40219,12.9171288,1337.864515,11.2474,5659,1.03997
108.01,1,3.0440495,2.6523472,22807.01018,12.3803804,1075.318997,13.163,5523,0.809868
1084.01,1,1.3484961,2.4074261,18463.76367,15.8824638,1839.671304,12.2851,6346,1.14759
109.01,1,2.76676,2.6872178,14947.43878,12.2867389,1209.574123,13.2366,5346,0.984866
110.01,1,3.1743504,2.751086,15457.32476,14.9172256,1320.651823,11.6714,5943,1.15706
111.01,1,2.1061569,1.4688934,12142.22385,13.086872,1308.041753,13.183,5380,0.940697
112.01,1,2.4997996,2.865171,14621.20596,13.8516093,1399.989438,11.6035,5650,1.13732
113.01,1,3.372877,2.63426,17163.60419,14.201803,1270.187448,12.1893,6050,1.02
114.01,1,3.2887898,3.4367717,7005.72479,10.5135877,1338.839265,10.6103,5800,1.24175
1144.01,1,4.8878037,2.184,4279,5.29152,810,8.5077,4757.3,0.76
1148.01,1,5.5514888,4.335,9493,15.8043,1482,7.9179,6403.9,1.55
115.01,1,4.7423709,2.4988145,12650.81104,10.5505922,970.6340996,13.0417,5377,0.877585
1150.01,1,1.4810903,4.1588291,6788.514539,20.3402421,3446.021057,7.58204,9435,2.28773
1151.01,1,3.4741012,3.317,15748,21.2912,2084.333087,7.55216,8894.8,1.62
116.01,1,2.7985802,2.3801043,16708.7152,11.9514993,1089.145817,11.0443,4920,0.906655
1161.01,1,1.7635881,3.092,6650,,2608,10.2306,7986.1,
1165.01,1,2.2552845,2.05,20820,14.688,1348,9.76703,5787,0.96
117.01,1,3.5862962,3.3710943,5729.324686,16.4747611,1658.39152,11.7806,5704.8,2.00441
1198.01,1,3.612771,4.142,11794,19.3662,2344,10.4219,8324,1.71
1236.01,1,3.0300715,2.5466671,21794.6137,12.7529892,1077.414594,11.0248,5242.82,0.857369
1237.01,1,12.72038,2.401,1070,4.96046,705,10.2768,6212,1.48
1237.02,1,6.238755,3.6178567,373.5681138,2.9728283,1255.46077,10.2768,6212,1.47768
